id,Name,descriptio,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon,PRIMARYIND,Park_ID,Class,Typology,Location,Astro_Pitc,All_Weathe,MUGA,Football_5,Table_Tenn,Athletics,Basketball,Basketba_1,Skateboard,Croquet_La,Bowling_Gr,Outdoor_Bo,Golf_Pitch,Tennis,Model_Car_,Leisure_Wa,Pavillion,Showers,Changing_R,Toilets,Management,Depot_Buil,Housing_in,Shelter,Playground,Num_of_Pit,GAA,Soccer_Foo,Seven_a_Si,Rugby,Hard_Lands,Committee_,Area_mSq,Area_Acre,Multipolyg,distance,angle,xcoord,ycoord
931,Clontarf Sports,,,,,,-1,0,-1,,,1107,942,4,Amenity Public Open Spaces,,3,yes,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,North Central,101317.732000000003609,25.036000000000001,,1000.000000000000000,228.734870851886797,-6.231394291,53.3603675
932,Clontarf Sports,,,,,,-1,0,-1,,,1107,942,4,Amenity Public Open Spaces,,3,yes,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,North Central,101317.732000000003609,25.036000000000001,,1100.000000000000000,223.802073614676317,-6.231772866,53.35979046
933,Clontarf Sports,,,,,,-1,0,-1,,,1107,942,4,Amenity Public Open Spaces,,3,yes,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,North Central,101317.732000000003609,25.036000000000001,,1200.000000000000000,215.191410772126574,-6.232669518,53.35910621
934,Clontarf Sports,,,,,,-1,0,-1,,,1107,942,4,Amenity Public Open Spaces,,3,yes,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,North Central,101317.732000000003609,25.036000000000001,,1300.000000000000000,214.937571738874311,-6.233698122,53.35840499
935,Clontarf Sports,,,,,,-1,0,-1,,,1107,942,4,Amenity Public Open Spaces,,3,yes,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,North Central,101317.732000000003609,25.036000000000001,,1400.000000000000000,312.573647808111332,-6.234747708,53.35871487
936,Clontarf Sports,,,,,,-1,0,-1,,,1107,942,4,Amenity Public Open Spaces,,3,yes,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,North Central,101317.732000000003609,25.036000000000001,,1500.000000000000000,47.626640581963755,-6.234149083,53.35915902
937,Clontarf Sports,,,,,,-1,0,-1,,,1107,942,4,Amenity Public Open Spaces,,3,yes,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,North Central,101317.732000000003609,25.036000000000001,,1600.000000000000000,48.739737459384799,-6.233006751,53.35974207
938,Clontarf Sports,,,,,,-1,0,-1,,,1107,942,4,Amenity Public Open Spaces,,3,yes,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,North Central,101317.732000000003609,25.036000000000001,,1700.000000000000000,48.736235166924430,-6.231851309,53.36032498
939,Clontarf Sports,,,,,,-1,0,-1,,,1107,942,4,Amenity Public Open Spaces,,3,yes,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,North Central,101317.732000000003609,25.036000000000001,,1800.000000000000000,48.735799697111943,-6.230300832,53.36053865
940,Clontarf Sports,,,,,,-1,0,-1,,,1107,942,4,Amenity Public Open Spaces,,3,yes,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,North Central,101317.732000000003609,25.036000000000001,,1900.000000000000000,47.386180923091430,-6.229162524,53.36088549
941,Clontarf Sports,,,,,,-1,0,-1,,,1107,942,4,Amenity Public Open Spaces,,3,yes,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,North Central,101317.732000000003609,25.036000000000001,,2000.000000000000000,47.384824624007329,-6.228476262,53.36208808
942,Clontarf Sports,,,,,,-1,0,-1,,,1107,942,4,Amenity Public Open Spaces,,3,yes,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,North Central,101317.732000000003609,25.036000000000001,,2100.000000000000000,48.361371377363497,-6.22742695,53.36268184
943,Clontarf Sports,,,,,,-1,0,-1,,,1107,942,4,Amenity Public Open Spaces,,3,yes,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,North Central,101317.732000000003609,25.036000000000001,,2200.000000000000000,54.162552566040958,-6.226312691,53.3628243
944,Clontarf Sports,,,,,,-1,0,-1,,,1107,942,4,Amenity Public Open Spaces,,3,yes,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,North Central,101317.732000000003609,25.036000000000001,,2300.000000000000000,326.821629045876477,-6.225353266,53.36331682
945,Open Space at Aughrim St. 2,,,,,,-1,0,-1,,,75,855,04,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970.202999999999975,0.487,,0,351.390864164336278,-6.290754291,53.3551677
946,Open Space at Aughrim St. 2,,,,,,-1,0,-1,,,75,855,04,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970.202999999999975,0.487,,100.000000000000000,216.659075639575860,-6.289841519,53.35534919
947,Ard na Meala,,,,,,-1,0,-1,,,1106,1517,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North West,172.373999999999995,0.043,,0,127.438122416839875,-6.269617891,53.399063
948,Open Space 1 at Aughrim St.,,,,,,-1,0,-1,,,74,854,04,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2544.338999999999942,0.629,,0,173.898999910861420,-6.291490639,53.35574624
949,Open Space 1 at Aughrim St.,,,,,,-1,0,-1,,,74,854,04,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2544.338999999999942,0.629,,100.000000000000000,39.555292446893766,-6.292022099,53.35604007
950,Open Space 1 at Aughrim St.,,,,,,-1,0,-1,,,74,854,04,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2544.338999999999942,0.629,,200.000000000000000,44.253507605377983,-6.290871067,53.35660959
951,Open Space 1 at Aughrim St.,,,,,,-1,0,-1,,,74,854,04,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2544.338999999999942,0.629,,300.000000000000000,76.662219436103868,-6.289561171,53.35695888
952,Open Space 1 at Aughrim St.,,,,,,-1,0,-1,,,74,854,04,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2544.338999999999942,0.629,,400.000000000000000,149.936134766278286,-6.2885623,53.35668101
953,Open Space 1 at Aughrim St.,,,,,,-1,0,-1,,,74,854,04,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2544.338999999999942,0.629,,500.000000000000000,355.796950911582428,-6.288413243,53.35646654
954,Open Space 1 at Aughrim St.,,,,,,-1,0,-1,,,74,854,04,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2544.338999999999942,0.629,,600.000000000000000,262.242884353098248,-6.289436791,53.3569731
955,Open Space 1 at Aughrim St.,,,,,,-1,0,-1,,,74,854,04,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2544.338999999999942,0.629,,700.000000000000000,230.759828199019495,-6.290776764,53.356649
956,Open Space 1 at Aughrim St.,,,,,,-1,0,-1,,,74,854,04,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2544.338999999999942,0.629,,800.000000000000000,189.477202127223165,-6.291717293,53.35600447
957,Turvey Avenue Park,,,,,,-1,0,-1,,,1105,1512,4,Amenity Public Open Spaces,Inchicore,,yes,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,South Central,6446.315999999999804,1.593000000000000,,0,85.874815401561818,-6.313354764,53.34173618
958,Turvey Avenue Park,,,,,,-1,0,-1,,,1105,1512,4,Amenity Public Open Spaces,Inchicore,,yes,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,South Central,6446.315999999999804,1.593000000000000,,100.000000000000000,94.153121014820371,-6.311856633,53.34180159
959,Turvey Avenue Park,,,,,,-1,0,-1,,,1105,1512,4,Amenity Public Open Spaces,Inchicore,,yes,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,South Central,6446.315999999999804,1.593000000000000,,200.000000000000000,270.072334662659955,-6.311287079,53.34121441
960,Turvey Avenue Park,,,,,,-1,0,-1,,,1105,1512,4,Amenity Public Open Spaces,Inchicore,,yes,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,South Central,6446.315999999999804,1.593000000000000,,300.000000000000000,293.010137159294231,-6.312522691,53.3413803
961,Turvey Avenue Park,,,,,,-1,0,-1,,,1105,1512,4,Amenity Public Open Spaces,Inchicore,,yes,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,South Central,6446.315999999999804,1.593000000000000,,400.000000000000000,228.905104506348295,-6.313915339,53.34155994
962,Turvey Avenue Park,,,,,,-1,0,-1,,,1105,1512,4,Amenity Public Open Spaces,Inchicore,,yes,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,South Central,6446.315999999999804,1.593000000000000,,500.000000000000000,59.036390237672727,-6.313607191,53.3417277
963,East Timor Park,,,,,,-1,0,-1,,,1104,1511,4,Amenity Public Open Spaces,Inchicore,,,,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,,2,2,,,,,South Central,53676.976999999998952,13.263999999999999,,0,57.725409476442131,-6.328165291,53.3438211
964,East Timor Park,,,,,,-1,0,-1,,,1104,1511,4,Amenity Public Open Spaces,Inchicore,,,,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,,2,2,,,,,South Central,53676.976999999998952,13.263999999999999,,100.000000000000000,101.650341999870804,-6.326804529,53.34374214
965,East Timor Park,,,,,,-1,0,-1,,,1104,1511,4,Amenity Public Open Spaces,Inchicore,,,,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,,2,2,,,,,South Central,53676.976999999998952,13.263999999999999,,200.000000000000000,100.823057326488382,-6.325357883,53.34355017
966,East Timor Park,,,,,,-1,0,-1,,,1104,1511,4,Amenity Public Open Spaces,Inchicore,,,,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,,2,2,,,,,South Central,53676.976999999998952,13.263999999999999,,300.000000000000000,103.102823978204057,-6.323830845,53.34346197
967,East Timor Park,,,,,,-1,0,-1,,,1104,1511,4,Amenity Public Open Spaces,Inchicore,,,,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,,2,2,,,,,South Central,53676.976999999998952,13.263999999999999,,400.000000000000000,105.668208084855635,-6.322405624,53.343181
968,East Timor Park,,,,,,-1,0,-1,,,1104,1511,4,Amenity Public Open Spaces,Inchicore,,,,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,,2,2,,,,,South Central,53676.976999999998952,13.263999999999999,,500.000000000000000,249.472870678881662,-6.322479432,53.34249854
969,East Timor Park,,,,,,-1,0,-1,,,1104,1511,4,Amenity Public Open Spaces,Inchicore,,,,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,,2,2,,,,,South Central,53676.976999999998952,13.263999999999999,,600.000000000000000,255.290244329917613,-6.323951057,53.34229531
970,East Timor Park,,,,,,-1,0,-1,,,1104,1511,4,Amenity Public Open Spaces,Inchicore,,,,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,,2,2,,,,,South Central,53676.976999999998952,13.263999999999999,,700.000000000000000,315.267339401440324,-6.325434696,53.34214464
971,East Timor Park,,,,,,-1,0,-1,,,1104,1511,4,Amenity Public Open Spaces,Inchicore,,,,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,,2,2,,,,,South Central,53676.976999999998952,13.263999999999999,,800.000000000000000,272.467618990526717,-6.32684686,53.34216073
972,East Timor Park,,,,,,-1,0,-1,,,1104,1511,4,Amenity Public Open Spaces,Inchicore,,,,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,,2,2,,,,,South Central,53676.976999999998952,13.263999999999999,,900.000000000000000,357.764089615499813,-6.328126608,53.34242694
973,East Timor Park,,,,,,-1,0,-1,,,1104,1511,4,Amenity Public Open Spaces,Inchicore,,,,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,,2,2,,,,,South Central,53676.976999999998952,13.263999999999999,,1000.000000000000000,357.773055429090505,-6.32815983,53.34332383
974,Brickfield Park,,,,,,-1,0,-1,,,1103,1085,3,Community Park Grade 2,Crumlin,proposed,yes,yes,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,yes,8,,8,,,,South Central,111855.287000000011176,27.640000000000001,,0,31.439657795544939,-6.311319982,53.33311342
975,Brickfield Park,,,,,,-1,0,-1,,,1103,1085,3,Community Park Grade 2,Crumlin,proposed,yes,yes,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,yes,8,,8,,,,South Central,111855.287000000011176,27.640000000000001,,100.000000000000000,91.681179562333270,-6.309751124,53.33302992
976,Brickfield Park,,,,,,-1,0,-1,,,1103,1085,3,Community Park Grade 2,Crumlin,proposed,yes,yes,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,yes,8,,8,,,,South Central,111855.287000000011176,27.640000000000001,,200.000000000000000,93.761218592879857,-6.308264335,53.33299069
977,Brickfield Park,,,,,,-1,0,-1,,,1103,1085,3,Community Park Grade 2,Crumlin,proposed,yes,yes,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,yes,8,,8,,,,South Central,111855.287000000011176,27.640000000000001,,300.000000000000000,93.972417162624325,-6.306836191,53.3328658
978,Brickfield Park,,,,,,-1,0,-1,,,1103,1085,3,Community Park Grade 2,Crumlin,proposed,yes,yes,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,yes,8,,8,,,,South Central,111855.287000000011176,27.640000000000001,,400.000000000000000,90.599038547271164,-6.305848517,53.33242367
979,Brickfield Park,,,,,,-1,0,-1,,,1103,1085,3,Community Park Grade 2,Crumlin,proposed,yes,yes,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,yes,8,,8,,,,South Central,111855.287000000011176,27.640000000000001,,500.000000000000000,83.662011066475344,-6.305643776,53.33162492
980,Brickfield Park,,,,,,-1,0,-1,,,1103,1085,3,Community Park Grade 2,Crumlin,proposed,yes,yes,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,yes,8,,8,,,,South Central,111855.287000000011176,27.640000000000001,,600.000000000000000,98.688865378472727,-6.304178853,53.33155852
981,Brickfield Park,,,,,,-1,0,-1,,,1103,1085,3,Community Park Grade 2,Crumlin,proposed,yes,yes,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,yes,8,,8,,,,South Central,111855.287000000011176,27.640000000000001,,700.000000000000000,199.849188042518477,-6.303075235,53.33128995
982,Brickfield Park,,,,,,-1,0,-1,,,1103,1085,3,Community Park Grade 2,Crumlin,proposed,yes,yes,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,yes,8,,8,,,,South Central,111855.287000000011176,27.640000000000001,,800.000000000000000,280.405312111330943,-6.304052355,53.33080866
983,Brickfield Park,,,,,,-1,0,-1,,,1103,1085,3,Community Park Grade 2,Crumlin,proposed,yes,yes,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,yes,8,,8,,,,South Central,111855.287000000011176,27.640000000000001,,900.000000000000000,235.590346604780791,-6.305525497,53.33076888
984,Brickfield Park,,,,,,-1,0,-1,,,1103,1085,3,Community Park Grade 2,Crumlin,proposed,yes,yes,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,yes,8,,8,,,,South Central,111855.287000000011176,27.640000000000001,,1000.000000000000000,263.984345518557348,-6.306864943,53.33058201
985,Brickfield Park,,,,,,-1,0,-1,,,1103,1085,3,Community Park Grade 2,Crumlin,proposed,yes,yes,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,yes,8,,8,,,,South Central,111855.287000000011176,27.640000000000001,,1100.000000000000000,263.984345518557348,-6.308358184,53.33049393
986,Brickfield Park,,,,,,-1,0,-1,,,1103,1085,3,Community Park Grade 2,Crumlin,proposed,yes,yes,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,yes,8,,8,,,,South Central,111855.287000000011176,27.640000000000001,,1200.000000000000000,263.984345518557348,-6.309812416,53.33045115
987,Brickfield Park,,,,,,-1,0,-1,,,1103,1085,3,Community Park Grade 2,Crumlin,proposed,yes,yes,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,yes,8,,8,,,,South Central,111855.287000000011176,27.640000000000001,,1300.000000000000000,352.816653194885760,-6.310780505,53.33088814
988,Brickfield Park,,,,,,-1,0,-1,,,1103,1085,3,Community Park Grade 2,Crumlin,proposed,yes,yes,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,yes,8,,8,,,,South Central,111855.287000000011176,27.640000000000001,,1400.000000000000000,352.409782772686185,-6.310948862,53.3317825
989,Brickfield Park,,,,,,-1,0,-1,,,1103,1085,3,Community Park Grade 2,Crumlin,proposed,yes,yes,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,yes,8,,8,,,,South Central,111855.287000000011176,27.640000000000001,,1500.000000000000000,345.796035283575691,-6.311159114,53.33266368
990,War Memorial Gardens,,,,,,-1,0,-1,,,1102,1525,OPW,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,233469.710000000020955,57.692000000000000,,0,342.504606761838659,-6.321696591,53.3443245
991,War Memorial Gardens,,,,,,-1,0,-1,,,1102,1525,OPW,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,233469.710000000020955,57.692000000000000,,100.000000000000000,354.023497477618889,-6.321126791,53.3454259
992,War Memorial Gardens,,,,,,-1,0,-1,,,1102,1525,OPW,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,233469.710000000020955,57.692000000000000,,200.000000000000000,71.000042785635856,-6.319981678,53.3456312
993,War Memorial Gardens,,,,,,-1,0,-1,,,1102,1525,OPW,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,233469.710000000020955,57.692000000000000,,300.000000000000000,80.479189862906608,-6.318533091,53.34581822
994,War Memorial Gardens,,,,,,-1,0,-1,,,1102,1525,OPW,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,233469.710000000020955,57.692000000000000,,400.000000000000000,82.241309338436636,-6.317044121,53.34593464
995,War Memorial Gardens,,,,,,-1,0,-1,,,1102,1525,OPW,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,233469.710000000020955,57.692000000000000,,500.000000000000000,82.485159407593287,-6.315703404,53.34600474
996,War Memorial Gardens,,,,,,-1,0,-1,,,1102,1525,OPW,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,233469.710000000020955,57.692000000000000,,600.000000000000000,79.456904983515713,-6.313846291,53.3460689
997,War Memorial Gardens,,,,,,-1,0,-1,,,1102,1525,OPW,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,233469.710000000020955,57.692000000000000,,700.000000000000000,82.671439263602849,-6.313264191,53.3461066
998,War Memorial Gardens,,,,,,-1,0,-1,,,1102,1525,OPW,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,233469.710000000020955,57.692000000000000,,800.000000000000000,79.169474444150580,-6.310934574,53.34649165
999,War Memorial Gardens,,,,,,-1,0,-1,,,1102,1525,OPW,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,233469.710000000020955,57.692000000000000,,900.000000000000000,63.933775847496918,-6.310161283,53.34610288
1000,War Memorial Gardens,,,,,,-1,0,-1,,,1102,1525,OPW,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,233469.710000000020955,57.692000000000000,,1000.000000000000000,173.849103970999721,-6.309419869,53.34615537
1001,War Memorial Gardens,,,,,,-1,0,-1,,,1102,1525,OPW,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,233469.710000000020955,57.692000000000000,,1100.000000000000000,174.415345686936547,-6.309351298,53.34494856
1002,War Memorial Gardens,,,,,,-1,0,-1,,,1102,1525,OPW,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,233469.710000000020955,57.692000000000000,,1200.000000000000000,226.990882809162230,-6.310051934,53.34472751
1003,War Memorial Gardens,,,,,,-1,0,-1,,,1102,1525,OPW,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,233469.710000000020955,57.692000000000000,,1300.000000000000000,177.969963307173941,-6.311029991,53.3441499
1004,War Memorial Gardens,,,,,,-1,0,-1,,,1102,1525,OPW,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,233469.710000000020955,57.692000000000000,,1400.000000000000000,261.317527066376215,-6.311286836,53.34338341
1005,War Memorial Gardens,,,,,,-1,0,-1,,,1102,1525,OPW,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,233469.710000000020955,57.692000000000000,,1500.000000000000000,262.901469329027179,-6.3127785,53.34328319
1006,War Memorial Gardens,,,,,,-1,0,-1,,,1102,1525,OPW,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,233469.710000000020955,57.692000000000000,,1600.000000000000000,262.156813843401835,-6.314270143,53.34318291
1007,War Memorial Gardens,,,,,,-1,0,-1,,,1102,1525,OPW,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,233469.710000000020955,57.692000000000000,,1700.000000000000000,262.364108913619475,-6.315761898,53.34308262
1008,War Memorial Gardens,,,,,,-1,0,-1,,,1102,1525,OPW,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,233469.710000000020955,57.692000000000000,,1800.000000000000000,262.608141457382317,-6.317270528,53.34309598
1009,War Memorial Gardens,,,,,,-1,0,-1,,,1102,1525,OPW,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,233469.710000000020955,57.692000000000000,,1900.000000000000000,268.330460527070557,-6.318737574,53.34291803
1010,War Memorial Gardens,,,,,,-1,0,-1,,,1102,1525,OPW,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,233469.710000000020955,57.692000000000000,,2000.000000000000000,314.615525507900315,-6.320074764,53.34295611
1011,War Memorial Gardens,,,,,,-1,0,-1,,,1102,1525,OPW,OPW Parks,Kilmainham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPW,233469.710000000020955,57.692000000000000,,2100.000000000000000,330.985716046058371,-6.321091391,53.3439649
1012,Shanliss Park,,,,,,-1,0,-1,,,582,302,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2064.003999999999905,0.51,,0,1.510654330688681,-6.248505532,53.39091257
1013,Shanliss Park,,,,,,-1,0,-1,,,582,302,4,Amenity Public Open Spaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2064.003999999999905,0.51,,100.000000000000000,262.850628462219447,-6.247892103,53.3905299
1014,Liffey Valley Park,,,,,,-1,0,-1,,,1101,770,5,Greenways,Chapelizod / Islandbridge,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,South Central,105485.759000000005472,26.065999999999999,,0,17.673699411509240,-6.345838395,53.34778431
1015,Liffey Valley Park,,,,,,-1,0,-1,,,1101,770,5,Greenways,Chapelizod / Islandbridge,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,South Central,105485.759000000005472,26.065999999999999,,100.000000000000000,137.241388493770216,-6.345139919,53.34700588
1016,Liffey Valley Park,,,,,,-1,0,-1,,,1101,770,5,Greenways,Chapelizod / Islandbridge,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,South Central,105485.759000000005472,26.065999999999999,,200.000000000000000,128.221611589393689,-6.344095615,53.34637424
1017,Liffey Valley Park,,,,,,-1,0,-1,,,1101,770,5,Greenways,Chapelizod / Islandbridge,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,South Central,105485.759000000005472,26.065999999999999,,300.000000000000000,111.201741000417229,-6.342842326,53.3458738
1018,Liffey Valley Park,,,,,,-1,0,-1,,,1101,770,5,Greenways,Chapelizod / Islandbridge,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,South Central,105485.759000000005472,26.065999999999999,,400.000000000000000,115.378539349491533,-6.341642989,53.34541023
1019,Liffey Valley Park,,,,,,-1,0,-1,,,1101,770,5,Greenways,Chapelizod / Islandbridge,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,South Central,105485.759000000005472,26.065999999999999,,500.000000000000000,109.900281621366503,-6.340425534,53.34493085
1020,Liffey Valley Park,,,,,,-1,0,-1,,,1101,770,5,Greenways,Chapelizod / Islandbridge,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,South Central,105485.759000000005472,26.065999999999999,,600.000000000000000,102.026691562037428,-6.338547462,53.34538544
1021,Liffey Valley Park,,,,,,-1,0,-1,,,1101,770,5,Greenways,Chapelizod / Islandbridge,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,South Central,105485.759000000005472,26.065999999999999,,700.000000000000000,72.011813411735218,-6.336949419,53.34481311
1022,Liffey Valley Park,,,,,,-1,0,-1,,,1101,770,5,Greenways,Chapelizod / Islandbridge,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,South Central,105485.759000000005472,26.065999999999999,,800.000000000000000,56.928497952578617,-6.335975891,53.3457303
